"fixture_id","date","homeTeam","awayTeam","gameweek","round_id"
"688f4913bd4cf1cc53c2d4da","January 8, 2026 at 02:00 AM","Burnley","Manchester United",21,"688f48debd4cf1cc53c2d44a"
"688f4914bd4cf1cc53c2d4dd","January 8, 2026 at 02:00 AM","Brentford","Sunderland",21,"688f48debd4cf1cc53c2d44a"
"688f4916bd4cf1cc53c2d4e2","January 8, 2026 at 02:00 AM","Arsenal","Liverpool",21,"688f48debd4cf1cc53c2d44a"
"688f4916bd4cf1cc53c2d4e3","January 8, 2026 at 02:00 AM","Crystal Palace","Aston Villa",21,"688f48debd4cf1cc53c2d44a"
"688f4917bd4cf1cc53c2d4e4","January 8, 2026 at 02:00 AM","Fulham","Chelsea",21,"688f48debd4cf1cc53c2d44a"
"688f4917bd4cf1cc53c2d4e5","January 8, 2026 at 02:00 AM","Everton","Wolverhampton Wanderers",21,"688f48debd4cf1cc53c2d44a"
"688f4917bd4cf1cc53c2d4e6","January 8, 2026 at 02:00 AM","Manchester City","Brighton & Hove Albion",21,"688f48debd4cf1cc53c2d44a"
"688f4918bd4cf1cc53c2d4ea","January 8, 2026 at 02:00 AM","West Ham United","Nottingham Forest",21,"688f48debd4cf1cc53c2d44a"
"688f4919bd4cf1cc53c2d4eb","January 8, 2026 at 02:00 AM","Newcastle United","Leeds United",21,"688f48debd4cf1cc53c2d44a"
"688f491abd4cf1cc53c2d4ee","January 8, 2026 at 02:00 AM","AFC Bournemouth","Tottenham Hotspur",21,"688f48debd4cf1cc53c2d44a"
