"fixture_id","date","homeTeam","awayTeam","gameweek","round_id"
"688f4929bd4cf1cc53c2d51c","February 21, 2026 at 09:00 PM","Aston Villa","Leeds United",27,"688f48debd4cf1cc53c2d436"
"688f494abd4cf1cc53c2d583","February 21, 2026 at 09:00 PM","Crystal Palace","Wolverhampton Wanderers",27,"688f48debd4cf1cc53c2d436"
"688f494abd4cf1cc53c2d584","February 21, 2026 at 09:00 PM","Brentford","Brighton & Hove Albion",27,"688f48debd4cf1cc53c2d436"
"688f494abd4cf1cc53c2d585","February 21, 2026 at 09:00 PM","West Ham United","AFC Bournemouth",27,"688f48debd4cf1cc53c2d436"
"688f494ebd4cf1cc53c2d591","February 21, 2026 at 09:00 PM","Sunderland","Fulham",27,"688f48debd4cf1cc53c2d436"
"688f4950bd4cf1cc53c2d596","February 21, 2026 at 09:00 PM","Everton","Manchester United",27,"688f48debd4cf1cc53c2d436"
"688f4950bd4cf1cc53c2d597","February 21, 2026 at 09:00 PM","Chelsea","Burnley",27,"688f48debd4cf1cc53c2d436"
"688f4951bd4cf1cc53c2d599","February 21, 2026 at 09:00 PM","Manchester City","Newcastle United",27,"688f48debd4cf1cc53c2d436"
"688f4951bd4cf1cc53c2d59a","February 21, 2026 at 09:00 PM","Nottingham Forest","Liverpool",27,"688f48debd4cf1cc53c2d436"
"688f4951bd4cf1cc53c2d59b","February 21, 2026 at 09:00 PM","Tottenham Hotspur","Arsenal",27,"688f48debd4cf1cc53c2d436"
