"fixture_id","date","homeTeam","awayTeam","gameweek","round_id"
"688f4922bd4cf1cc53c2d509","April 11, 2026 at 08:00 PM","Brentford","Everton",32,"688f48debd4cf1cc53c2d438"
"688f4924bd4cf1cc53c2d50d","April 11, 2026 at 08:00 PM","Arsenal","AFC Bournemouth",32,"688f48debd4cf1cc53c2d438"
"688f4924bd4cf1cc53c2d50e","April 11, 2026 at 08:00 PM","Manchester United","Leeds United",32,"688f48debd4cf1cc53c2d438"
"688f4924bd4cf1cc53c2d50f","April 11, 2026 at 08:00 PM","West Ham United","Wolverhampton Wanderers",32,"688f48debd4cf1cc53c2d438"
"688f4942bd4cf1cc53c2d56b","April 11, 2026 at 08:00 PM","Nottingham Forest","Aston Villa",32,"688f48debd4cf1cc53c2d438"
"688f4942bd4cf1cc53c2d56c","April 11, 2026 at 08:00 PM","Sunderland","Tottenham Hotspur",32,"688f48debd4cf1cc53c2d438"
"688f495bbd4cf1cc53c2d5ba","April 11, 2026 at 08:00 PM","Burnley","Brighton & Hove Albion",32,"688f48debd4cf1cc53c2d438"
"688f495cbd4cf1cc53c2d5bb","April 11, 2026 at 08:00 PM","Chelsea","Manchester City",32,"688f48debd4cf1cc53c2d438"
"688f495cbd4cf1cc53c2d5bc","April 11, 2026 at 08:00 PM","Crystal Palace","Newcastle United",32,"688f48debd4cf1cc53c2d438"
"688f495cbd4cf1cc53c2d5bd","April 11, 2026 at 08:00 PM","Liverpool","Fulham",32,"688f48debd4cf1cc53c2d438"
