"fixture_id","date","homeTeam","awayTeam","gameweek","round_id"
"688f4947bd4cf1cc53c2d57a","May 2, 2026 at 08:00 PM","Everton","Manchester City",35,"688f48debd4cf1cc53c2d44d"
"688f494cbd4cf1cc53c2d58a","May 2, 2026 at 08:00 PM","Wolverhampton Wanderers","Sunderland",35,"688f48debd4cf1cc53c2d44d"
"688f494dbd4cf1cc53c2d58d","May 2, 2026 at 08:00 PM","Newcastle United","Brighton & Hove Albion",35,"688f48debd4cf1cc53c2d44d"
"688f495fbd4cf1cc53c2d5c5","May 2, 2026 at 08:00 PM","Arsenal","Fulham",35,"688f48debd4cf1cc53c2d44d"
"688f495fbd4cf1cc53c2d5c6","May 2, 2026 at 08:00 PM","Aston Villa","Tottenham Hotspur",35,"688f48debd4cf1cc53c2d44d"
"688f4960bd4cf1cc53c2d5c7","May 2, 2026 at 08:00 PM","AFC Bournemouth","Crystal Palace",35,"688f48debd4cf1cc53c2d44d"
"688f4960bd4cf1cc53c2d5c8","May 2, 2026 at 08:00 PM","Chelsea","Nottingham Forest",35,"688f48debd4cf1cc53c2d44d"
"688f4960bd4cf1cc53c2d5c9","May 2, 2026 at 08:00 PM","Brentford","West Ham United",35,"688f48debd4cf1cc53c2d44d"
"688f4961bd4cf1cc53c2d5ca","May 2, 2026 at 08:00 PM","Leeds United","Burnley",35,"688f48debd4cf1cc53c2d44d"
"688f4961bd4cf1cc53c2d5cb","May 2, 2026 at 08:00 PM","Manchester United","Liverpool",35,"688f48debd4cf1cc53c2d44d"
