"fixture_id","date","homeTeam","awayTeam","gameweek","round_id"
"688f4945bd4cf1cc53c2d575","April 25, 2026 at 08:00 PM","Arsenal","Newcastle United",34,"688f48debd4cf1cc53c2d454"
"688f4946bd4cf1cc53c2d578","April 25, 2026 at 08:00 PM","AFC Bournemouth","Leeds United",34,"688f48debd4cf1cc53c2d454"
"688f4949bd4cf1cc53c2d581","April 25, 2026 at 08:00 PM","Wolverhampton Wanderers","Tottenham Hotspur",34,"688f48debd4cf1cc53c2d454"
"688f495dbd4cf1cc53c2d5be","April 25, 2026 at 08:00 PM","Brighton & Hove Albion","Chelsea",34,"688f48debd4cf1cc53c2d454"
"688f495dbd4cf1cc53c2d5bf","April 25, 2026 at 08:00 PM","Fulham","Aston Villa",34,"688f48debd4cf1cc53c2d454"
"688f495dbd4cf1cc53c2d5c0","April 25, 2026 at 08:00 PM","Burnley","Manchester City",34,"688f48debd4cf1cc53c2d454"
"688f495ebd4cf1cc53c2d5c1","April 25, 2026 at 08:00 PM","Liverpool","Crystal Palace",34,"688f48debd4cf1cc53c2d454"
"688f495ebd4cf1cc53c2d5c2","April 25, 2026 at 08:00 PM","Manchester United","Brentford",34,"688f48debd4cf1cc53c2d454"
"688f495ebd4cf1cc53c2d5c3","April 25, 2026 at 08:00 PM","West Ham United","Everton",34,"688f48debd4cf1cc53c2d454"
"688f495fbd4cf1cc53c2d5c4","April 25, 2026 at 08:00 PM","Sunderland","Nottingham Forest",34,"688f48debd4cf1cc53c2d454"
