"fixture_id","date","homeTeam","awayTeam","gameweek","round_id"
"688f4939bd4cf1cc53c2d551","December 6, 2025 at 09:00 PM","Brighton & Hove Albion","West Ham United",15,"688f48debd4cf1cc53c2d444"
"688f493abd4cf1cc53c2d553","December 6, 2025 at 09:00 PM","Aston Villa","Arsenal",15,"688f48debd4cf1cc53c2d444"
"688f493abd4cf1cc53c2d554","December 6, 2025 at 09:00 PM","AFC Bournemouth","Chelsea",15,"688f48debd4cf1cc53c2d444"
"688f493bbd4cf1cc53c2d555","December 6, 2025 at 09:00 PM","Leeds United","Liverpool",15,"688f48debd4cf1cc53c2d444"
"688f493bbd4cf1cc53c2d556","December 6, 2025 at 09:00 PM","Wolverhampton Wanderers","Manchester United",15,"688f48debd4cf1cc53c2d444"
"688f493bbd4cf1cc53c2d557","December 6, 2025 at 09:00 PM","Everton","Nottingham Forest",15,"688f48debd4cf1cc53c2d444"
"688f493cbd4cf1cc53c2d558","December 6, 2025 at 09:00 PM","Fulham","Crystal Palace",15,"688f48debd4cf1cc53c2d444"
"688f493dbd4cf1cc53c2d55c","December 6, 2025 at 09:00 PM","Manchester City","Sunderland",15,"688f48debd4cf1cc53c2d444"
"688f493dbd4cf1cc53c2d55d","December 6, 2025 at 09:00 PM","Tottenham Hotspur","Brentford",15,"688f48debd4cf1cc53c2d444"
"688f493ebd4cf1cc53c2d55e","December 6, 2025 at 09:00 PM","Newcastle United","Burnley",15,"688f48debd4cf1cc53c2d444"
