"fixture_id","date","homeTeam","awayTeam","gameweek","round_id"
"688f48f6bd4cf1cc53c2d492","September 27, 2025 at 05:30 PM","Brentford","Manchester United",6,"688f48debd4cf1cc53c2d446"
"688f48ecbd4cf1cc53c2d473","September 27, 2025 at 08:00 PM","Manchester City","Burnley",6,"688f48debd4cf1cc53c2d446"
"688f48f1bd4cf1cc53c2d483","September 27, 2025 at 08:00 PM","Crystal Palace","Liverpool",6,"688f48debd4cf1cc53c2d446"
"688f48f5bd4cf1cc53c2d48f","September 27, 2025 at 08:00 PM","Aston Villa","Fulham",6,"688f48debd4cf1cc53c2d446"
"688f48f5bd4cf1cc53c2d491","September 27, 2025 at 08:00 PM","Chelsea","Brighton & Hove Albion",6,"688f48debd4cf1cc53c2d446"
"688f48f6bd4cf1cc53c2d493","September 27, 2025 at 08:00 PM","Everton","West Ham United",6,"688f48debd4cf1cc53c2d446"
"688f490dbd4cf1cc53c2d4c6","September 27, 2025 at 08:00 PM","Leeds United","AFC Bournemouth",6,"688f48debd4cf1cc53c2d446"
"688f48f6bd4cf1cc53c2d494","September 27, 2025 at 10:30 PM","Nottingham Forest","Sunderland",6,"688f48debd4cf1cc53c2d446"
"688f490bbd4cf1cc53c2d4c1","September 28, 2025 at 07:00 PM","Tottenham Hotspur","Wolverhampton Wanderers",6,"688f48debd4cf1cc53c2d446"
"688f48f5bd4cf1cc53c2d490","September 28, 2025 at 09:30 PM","Newcastle United","Arsenal",6,"688f48debd4cf1cc53c2d446"
